P
"(1.0, 0.9000000357627869, 0.0)"
"(1.100000023841858, 0.800000011920929, 0.0)"
"(1.100000023841858, 0.9000000357627869, 0.0)"
"(1.0, 1.0, 0.0)"
"(1.0, 1.100000023841858, 0.0)"
"(1.100000023841858, 1.0, 0.0)"
"(1.100000023841858, 1.100000023841858, 0.0)"
"(1.0, 1.2000000476837158, 0.0)"
"(1.0, 1.3000000715255737, 0.0)"
"(1.100000023841858, 1.2000000476837158, 0.0)"
"(1.100000023841858, 1.3000000715255737, 0.0)"
"(1.0, 1.399999976158142, 0.0)"
"(1.0, 1.5, 0.0)"
"(1.100000023841858, 1.399999976158142, 0.0)"
"(1.100000023841858, 1.5, 0.0)"
"(1.2000000476837158, 0.0, 0.0)"
"(1.2000000476837158, 0.10000000149011612, 0.0)"
"(1.3000000715255737, 0.0, 0.0)"
"(1.3000000715255737, 0.10000000149011612, 0.0)"
"(1.2000000476837158, 0.20000000298023224, 0.0)"
"(1.2000000476837158, 0.30000001192092896, 0.0)"
"(1.3000000715255737, 0.20000000298023224, 0.0)"
"(1.3000000715255737, 0.30000001192092896, 0.0)"
"(1.2000000476837158, 0.4000000059604645, 0.0)"
"(1.2000000476837158, 0.5, 0.0)"
"(1.3000000715255737, 0.4000000059604645, 0.0)"
"(1.3000000715255737, 0.5, 0.0)"
"(1.2000000476837158, 0.6000000238418579, 0.0)"
"(1.2000000476837158, 0.699999988079071, 0.0)"
"(1.3000000715255737, 0.6000000238418579, 0.0)"
"(1.3000000715255737, 0.699999988079071, 0.0)"
"(1.2000000476837158, 0.800000011920929, 0.0)"
"(1.2000000476837158, 0.9000000357627869, 0.0)"
"(1.3000000715255737, 0.800000011920929, 0.0)"
"(1.3000000715255737, 0.9000000357627869, 0.0)"
"(1.2000000476837158, 1.0, 0.0)"
"(1.2000000476837158, 1.100000023841858, 0.0)"
"(1.3000000715255737, 1.0, 0.0)"
"(1.3000000715255737, 1.100000023841858, 0.0)"
"(1.2000000476837158, 1.2000000476837158, 0.0)"
"(1.2000000476837158, 1.3000000715255737, 0.0)"
"(1.3000000715255737, 1.2000000476837158, 0.0)"
"(1.3000000715255737, 1.3000000715255737, 0.0)"
"(1.2000000476837158, 1.399999976158142, 0.0)"
"(1.2000000476837158, 1.5, 0.0)"
"(1.3000000715255737, 1.399999976158142, 0.0)"
"(1.3000000715255737, 1.5, 0.0)"
"(1.399999976158142, 0.0, 0.0)"
"(1.399999976158142, 0.10000000149011612, 0.0)"
"(1.5, 0.0, 0.0)"
"(1.5, 0.10000000149011612, 0.0)"
"(1.399999976158142, 0.20000000298023224, 0.0)"
"(1.399999976158142, 0.30000001192092896, 0.0)"
"(1.5, 0.20000000298023224, 0.0)"
"(1.5, 0.30000001192092896, 0.0)"
"(1.399999976158142, 0.4000000059604645, 0.0)"
"(1.399999976158142, 0.5, 0.0)"
"(1.5, 0.4000000059604645, 0.0)"
"(1.5, 0.5, 0.0)"
"(1.399999976158142, 0.6000000238418579, 0.0)"
"(1.399999976158142, 0.699999988079071, 0.0)"
"(1.5, 0.6000000238418579, 0.0)"
"(1.5, 0.699999988079071, 0.0)"
"(1.399999976158142, 0.800000011920929, 0.0)"
"(1.399999976158142, 0.9000000357627869, 0.0)"
"(1.5, 0.800000011920929, 0.0)"
"(1.5, 0.9000000357627869, 0.0)"
"(1.399999976158142, 1.0, 0.0)"
"(1.399999976158142, 1.100000023841858, 0.0)"
"(1.5, 1.0, 0.0)"
"(1.5, 1.100000023841858, 0.0)"
"(1.399999976158142, 1.2000000476837158, 0.0)"
"(1.399999976158142, 1.3000000715255737, 0.0)"
"(1.5, 1.2000000476837158, 0.0)"
"(1.5, 1.3000000715255737, 0.0)"
"(1.399999976158142, 1.399999976158142, 0.0)"
"(1.399999976158142, 1.5, 0.0)"
"(1.5, 1.399999976158142, 0.0)"
"(1.5, 1.5, 0.0)"
"(0.0, 1.600000023841858, 0.0)"
"(0.0, 1.7000000476837158, 0.0)"
"(0.10000000149011612, 1.600000023841858, 0.0)"
"(0.10000000149011612, 1.7000000476837158, 0.0)"
"(0.0, 1.8000000715255737, 0.0)"
"(0.0, 1.899999976158142, 0.0)"
"(0.10000000149011612, 1.8000000715255737, 0.0)"
"(0.10000000149011612, 1.899999976158142, 0.0)"
"(0.0, 2.0, 0.0)"
"(0.0, 2.1000001430511475, 0.0)"
"(0.10000000149011612, 2.0, 0.0)"
"(0.10000000149011612, 2.1000001430511475, 0.0)"
"(0.0, 2.200000047683716, 0.0)"
"(0.0, 2.299999952316284, 0.0)"
"(0.10000000149011612, 2.200000047683716, 0.0)"
"(0.10000000149011612, 2.299999952316284, 0.0)"
"(0.0, 2.4000000953674316, 0.0)"
"(0.0, 2.5, 0.0)"
"(0.10000000149011612, 2.4000000953674316, 0.0)"
"(0.20000000298023224, 1.600000023841858, 0.0)"
"(0.20000000298023224, 1.7000000476837158, 0.0)"
"(0.30000001192092896, 1.600000023841858, 0.0)"
"(0.30000001192092896, 1.7000000476837158, 0.0)"
"(0.20000000298023224, 1.8000000715255737, 0.0)"
"(0.20000000298023224, 1.899999976158142, 0.0)"
"(0.30000001192092896, 1.8000000715255737, 0.0)"
"(0.30000001192092896, 1.899999976158142, 0.0)"
"(0.20000000298023224, 2.0, 0.0)"
"(0.20000000298023224, 2.1000001430511475, 0.0)"
"(0.30000001192092896, 2.0, 0.0)"
"(0.30000001192092896, 2.1000001430511475, 0.0)"
"(0.20000000298023224, 2.200000047683716, 0.0)"
"(0.20000000298023224, 2.299999952316284, 0.0)"
"(0.30000001192092896, 2.200000047683716, 0.0)"
"(0.30000001192092896, 2.299999952316284, 0.0)"
"(0.20000000298023224, 2.4000000953674316, 0.0)"
"(0.30000001192092896, 2.4000000953674316, 0.0)"
"(0.4000000059604645, 1.600000023841858, 0.0)"
"(0.4000000059604645, 1.7000000476837158, 0.0)"
"(0.5, 1.600000023841858, 0.0)"
"(0.5, 1.7000000476837158, 0.0)"
"(0.4000000059604645, 1.8000000715255737, 0.0)"
"(0.4000000059604645, 1.899999976158142, 0.0)"
"(0.5, 1.8000000715255737, 0.0)"
"(0.5, 1.899999976158142, 0.0)"
"(0.4000000059604645, 2.0, 0.0)"
"(0.4000000059604645, 2.1000001430511475, 0.0)"
"(0.5, 2.0, 0.0)"
"(0.5, 2.1000001430511475, 0.0)"
"(0.4000000059604645, 2.200000047683716, 0.0)"
"(0.4000000059604645, 2.299999952316284, 0.0)"
"(0.5, 2.200000047683716, 0.0)"
"(0.5, 2.299999952316284, 0.0)"
"(0.4000000059604645, 2.4000000953674316, 0.0)"
"(0.5, 2.4000000953674316, 0.0)"
"(0.6000000238418579, 1.600000023841858, 0.0)"
"(0.6000000238418579, 1.7000000476837158, 0.0)"
"(0.699999988079071, 1.600000023841858, 0.0)"
"(0.699999988079071, 1.7000000476837158, 0.0)"
"(0.6000000238418579, 1.8000000715255737, 0.0)"
"(0.6000000238418579, 1.899999976158142, 0.0)"
"(0.699999988079071, 1.8000000715255737, 0.0)"
"(0.699999988079071, 1.899999976158142, 0.0)"
"(0.6000000238418579, 2.0, 0.0)"
"(0.6000000238418579, 2.1000001430511475, 0.0)"
"(0.699999988079071, 2.0, 0.0)"
"(0.699999988079071, 2.1000001430511475, 0.0)"
"(0.6000000238418579, 2.200000047683716, 0.0)"
"(0.6000000238418579, 2.299999952316284, 0.0)"
"(0.699999988079071, 2.200000047683716, 0.0)"
"(0.699999988079071, 2.299999952316284, 0.0)"
"(0.6000000238418579, 2.4000000953674316, 0.0)"
"(0.800000011920929, 1.600000023841858, 0.0)"
"(0.800000011920929, 1.7000000476837158, 0.0)"
"(0.9000000357627869, 1.600000023841858, 0.0)"
"(0.9000000357627869, 1.7000000476837158, 0.0)"
"(0.800000011920929, 1.8000000715255737, 0.0)"
"(0.800000011920929, 1.899999976158142, 0.0)"
"(0.9000000357627869, 1.8000000715255737, 0.0)"
"(0.9000000357627869, 1.899999976158142, 0.0)"
"(0.800000011920929, 2.0, 0.0)"
"(0.800000011920929, 2.1000001430511475, 0.0)"
"(0.9000000357627869, 2.0, 0.0)"
"(0.9000000357627869, 2.1000001430511475, 0.0)"
"(0.800000011920929, 2.200000047683716, 0.0)"
"(0.800000011920929, 2.299999952316284, 0.0)"
"(0.9000000357627869, 2.200000047683716, 0.0)"
"(0.9000000357627869, 2.299999952316284, 0.0)"
"(1.0, 1.600000023841858, 0.0)"
"(1.0, 1.7000000476837158, 0.0)"
"(1.100000023841858, 1.600000023841858, 0.0)"
"(1.100000023841858, 1.7000000476837158, 0.0)"
"(1.0, 1.8000000715255737, 0.0)"
"(1.0, 1.899999976158142, 0.0)"
"(1.100000023841858, 1.8000000715255737, 0.0)"
"(1.100000023841858, 1.899999976158142, 0.0)"
"(1.0, 2.0, 0.0)"
"(1.0, 2.1000001430511475, 0.0)"
"(1.100000023841858, 2.0, 0.0)"
"(1.100000023841858, 2.1000001430511475, 0.0)"
"(1.0, 2.200000047683716, 0.0)"
"(1.100000023841858, 2.200000047683716, 0.0)"
"(1.2000000476837158, 1.600000023841858, 0.0)"
"(1.2000000476837158, 1.7000000476837158, 0.0)"
"(1.3000000715255737, 1.600000023841858, 0.0)"
"(1.3000000715255737, 1.7000000476837158, 0.0)"
"(1.2000000476837158, 1.8000000715255737, 0.0)"
"(1.2000000476837158, 1.899999976158142, 0.0)"
"(1.3000000715255737, 1.8000000715255737, 0.0)"
"(1.3000000715255737, 1.899999976158142, 0.0)"
"(1.2000000476837158, 2.0, 0.0)"
"(1.2000000476837158, 2.1000001430511475, 0.0)"
"(1.3000000715255737, 2.0, 0.0)"
"(1.3000000715255737, 2.1000001430511475, 0.0)"
"(1.399999976158142, 1.600000023841858, 0.0)"
"(1.399999976158142, 1.7000000476837158, 0.0)"
"(1.5, 1.600000023841858, 0.0)"
"(1.5, 1.7000000476837158, 0.0)"
"(1.399999976158142, 1.8000000715255737, 0.0)"
"(1.399999976158142, 1.899999976158142, 0.0)"
"(1.5, 1.8000000715255737, 0.0)"
"(1.5, 1.899999976158142, 0.0)"
"(1.399999976158142, 2.0, 0.0)"
"(1.600000023841858, 0.0, 0.0)"
"(1.600000023841858, 0.10000000149011612, 0.0)"
"(1.7000000476837158, 0.0, 0.0)"
"(1.7000000476837158, 0.10000000149011612, 0.0)"
"(1.600000023841858, 0.20000000298023224, 0.0)"
"(1.600000023841858, 0.30000001192092896, 0.0)"
"(1.7000000476837158, 0.20000000298023224, 0.0)"
"(1.7000000476837158, 0.30000001192092896, 0.0)"
"(1.600000023841858, 0.4000000059604645, 0.0)"
"(1.600000023841858, 0.5, 0.0)"
"(1.7000000476837158, 0.4000000059604645, 0.0)"
"(1.7000000476837158, 0.5, 0.0)"
"(1.600000023841858, 0.6000000238418579, 0.0)"
"(1.600000023841858, 0.699999988079071, 0.0)"
"(1.7000000476837158, 0.6000000238418579, 0.0)"
"(1.7000000476837158, 0.699999988079071, 0.0)"
"(1.600000023841858, 0.800000011920929, 0.0)"
"(1.600000023841858, 0.9000000357627869, 0.0)"
"(1.7000000476837158, 0.800000011920929, 0.0)"
"(1.7000000476837158, 0.9000000357627869, 0.0)"
"(1.600000023841858, 1.0, 0.0)"
"(1.600000023841858, 1.100000023841858, 0.0)"
"(1.7000000476837158, 1.0, 0.0)"
"(1.7000000476837158, 1.100000023841858, 0.0)"
"(1.600000023841858, 1.2000000476837158, 0.0)"
"(1.600000023841858, 1.3000000715255737, 0.0)"
"(1.7000000476837158, 1.2000000476837158, 0.0)"
"(1.7000000476837158, 1.3000000715255737, 0.0)"
"(1.600000023841858, 1.399999976158142, 0.0)"
"(1.600000023841858, 1.5, 0.0)"
"(1.7000000476837158, 1.399999976158142, 0.0)"
"(1.7000000476837158, 1.5, 0.0)"
"(1.8000000715255737, 0.0, 0.0)"
"(1.8000000715255737, 0.10000000149011612, 0.0)"
"(1.899999976158142, 0.0, 0.0)"
"(1.899999976158142, 0.10000000149011612, 0.0)"
"(1.8000000715255737, 0.20000000298023224, 0.0)"
"(1.8000000715255737, 0.30000001192092896, 0.0)"
"(1.899999976158142, 0.20000000298023224, 0.0)"
"(1.899999976158142, 0.30000001192092896, 0.0)"
"(1.8000000715255737, 0.4000000059604645, 0.0)"
"(1.8000000715255737, 0.5, 0.0)"
"(1.899999976158142, 0.4000000059604645, 0.0)"
"(1.899999976158142, 0.5, 0.0)"
"(1.8000000715255737, 0.6000000238418579, 0.0)"
"(1.8000000715255737, 0.699999988079071, 0.0)"
"(1.899999976158142, 0.6000000238418579, 0.0)"
"(1.899999976158142, 0.699999988079071, 0.0)"
"(1.8000000715255737, 0.800000011920929, 0.0)"
"(1.8000000715255737, 0.9000000357627869, 0.0)"
"(1.899999976158142, 0.800000011920929, 0.0)"
"(1.899999976158142, 0.9000000357627869, 0.0)"
"(1.8000000715255737, 1.0, 0.0)"
"(1.8000000715255737, 1.100000023841858, 0.0)"
"(1.899999976158142, 1.0, 0.0)"
"(1.899999976158142, 1.100000023841858, 0.0)"
"(1.8000000715255737, 1.2000000476837158, 0.0)"
"(1.8000000715255737, 1.3000000715255737, 0.0)"
"(1.899999976158142, 1.2000000476837158, 0.0)"
"(1.899999976158142, 1.3000000715255737, 0.0)"
"(1.8000000715255737, 1.399999976158142, 0.0)"
"(1.8000000715255737, 1.5, 0.0)"
"(1.899999976158142, 1.399999976158142, 0.0)"
"(1.899999976158142, 1.5, 0.0)"
"(2.0, 0.0, 0.0)"
"(2.0, 0.10000000149011612, 0.0)"
"(2.1000001430511475, 0.0, 0.0)"
"(2.1000001430511475, 0.10000000149011612, 0.0)"
"(2.0, 0.20000000298023224, 0.0)"
"(2.0, 0.30000001192092896, 0.0)"
"(2.1000001430511475, 0.20000000298023224, 0.0)"
"(2.1000001430511475, 0.30000001192092896, 0.0)"
"(2.0, 0.4000000059604645, 0.0)"
"(2.0, 0.5, 0.0)"
"(2.1000001430511475, 0.4000000059604645, 0.0)"
"(2.1000001430511475, 0.5, 0.0)"
"(2.0, 0.6000000238418579, 0.0)"
"(2.0, 0.699999988079071, 0.0)"
"(2.1000001430511475, 0.6000000238418579, 0.0)"
"(2.1000001430511475, 0.699999988079071, 0.0)"
"(2.0, 0.800000011920929, 0.0)"
"(2.0, 0.9000000357627869, 0.0)"
"(2.1000001430511475, 0.800000011920929, 0.0)"
"(2.1000001430511475, 0.9000000357627869, 0.0)"
"(2.0, 1.0, 0.0)"
"(2.0, 1.100000023841858, 0.0)"
"(2.1000001430511475, 1.0, 0.0)"
"(2.1000001430511475, 1.100000023841858, 0.0)"
"(2.0, 1.2000000476837158, 0.0)"
"(2.0, 1.3000000715255737, 0.0)"
"(2.1000001430511475, 1.2000000476837158, 0.0)"
"(2.1000001430511475, 1.3000000715255737, 0.0)"
"(2.0, 1.399999976158142, 0.0)"
"(2.200000047683716, 0.0, 0.0)"
"(2.200000047683716, 0.10000000149011612, 0.0)"
"(2.299999952316284, 0.0, 0.0)"
"(2.299999952316284, 0.10000000149011612, 0.0)"
"(2.200000047683716, 0.20000000298023224, 0.0)"
"(2.200000047683716, 0.30000001192092896, 0.0)"
"(2.299999952316284, 0.20000000298023224, 0.0)"
"(2.299999952316284, 0.30000001192092896, 0.0)"
"(2.200000047683716, 0.4000000059604645, 0.0)"
"(2.200000047683716, 0.5, 0.0)"
"(2.299999952316284, 0.4000000059604645, 0.0)"
"(2.299999952316284, 0.5, 0.0)"
"(2.200000047683716, 0.6000000238418579, 0.0)"
"(2.200000047683716, 0.699999988079071, 0.0)"
"(2.299999952316284, 0.6000000238418579, 0.0)"
"(2.299999952316284, 0.699999988079071, 0.0)"
"(2.200000047683716, 0.800000011920929, 0.0)"
"(2.200000047683716, 0.9000000357627869, 0.0)"
"(2.299999952316284, 0.800000011920929, 0.0)"
"(2.299999952316284, 0.9000000357627869, 0.0)"
"(2.200000047683716, 1.0, 0.0)"
"(2.200000047683716, 1.100000023841858, 0.0)"
"(2.4000000953674316, 0.0, 0.0)"
"(2.4000000953674316, 0.10000000149011612, 0.0)"
"(2.5, 0.0, 0.0)"
"(2.4000000953674316, 0.20000000298023224, 0.0)"
"(2.4000000953674316, 0.30000001192092896, 0.0)"
"(2.4000000953674316, 0.4000000059604645, 0.0)"
"(2.4000000953674316, 0.5, 0.0)"
"(2.4000000953674316, 0.6000000238418579, 0.0)"
"(1.600000023841858, 1.600000023841858, 0.0)"
"(1.600000023841858, 1.7000000476837158, 0.0)"
"(1.7000000476837158, 1.600000023841858, 0.0)"
"(1.7000000476837158, 1.7000000476837158, 0.0)"
"(1.600000023841858, 1.8000000715255737, 0.0)"
"(1.600000023841858, 1.899999976158142, 0.0)"
"(1.7000000476837158, 1.8000000715255737, 0.0)"
"(1.8000000715255737, 1.600000023841858, 0.0)"
"(1.8000000715255737, 1.7000000476837158, 0.0)"
"(1.899999976158142, 1.600000023841858, 0.0)"
